orthogroup,assignment_status,accession,prepared_protein_id,source_protein_id,gene_id,gene_name,mapping_status
OG0002834,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021646.1,WP_039021646.1,AABJ99_RS21505,yjeH,mapped
OG0002835,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418566.1,NP_418566.1,b4142,groS,mapped
OG0002835,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001026276.1,WP_001026276.1,EFER_RS20920,EFER_RS20920,mapped
OG0002835,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001026276.1,WP_001026276.1,C1192_RS19280,C1192_RS19280,mapped
OG0002835,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001026276.1,WP_001026276.1,EAS44_RS22170,groS,mapped
OG0002835,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001026276.1,WP_001026276.1,FEM44_RS13360,FEM44_RS13360,mapped
OG0002835,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001026276.1,WP_001026276.1,AABJ99_RS21500,groS,mapped
OG0002836,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418567.1,NP_418567.1,b4143,groL,mapped
OG0002836,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000729132.1,WP_000729132.1,EFER_RS20925,groL,mapped
OG0002836,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000729132.1,WP_000729132.1,C1192_RS19275,groL,mapped
OG0002836,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000729117.1,WP_000729117.1,EAS44_RS22165,groL,mapped
OG0002836,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000729132.1,WP_000729132.1,FEM44_RS13365,groL,mapped
OG0002836,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000729117.1,WP_000729117.1,AABJ99_RS21495,groL,mapped
OG0002837,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418568.2,NP_418568.2,b4144,yjeI,mapped
OG0002837,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_002431742.1,WP_002431742.1,EFER_RS20930,EFER_RS20930,mapped
OG0002837,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000558209.1,WP_000558209.1,C1192_RS19270,C1192_RS19270,mapped
OG0002837,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000558209.1,WP_000558209.1,EAS44_RS22160,yjeI,mapped
OG0002837,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000558209.1,WP_000558209.1,FEM44_RS13370,FEM44_RS13370,mapped
OG0002837,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000558209.1,WP_000558209.1,AABJ99_RS21490,yjeI,mapped
OG0002838,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418569.1,NP_418569.1,b4145,yjeJ,mapped
OG0002838,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001008087.1,WP_001008087.1,EFER_RS20935,yjeJ,mapped
OG0002838,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355155.1,WP_038355155.1,C1192_RS19265,C1192_RS19265,mapped
OG0002838,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001008035.1,WP_001008035.1,EAS44_RS22155,yjeJ,mapped
OG0002838,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_138159058.1,WP_138159058.1,FEM44_RS13375,FEM44_RS13375,mapped
OG0002838,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021647.1,WP_039021647.1,AABJ99_RS21485,yjeJ,mapped
OG0002839,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418570.1,NP_418570.1,b4146,epmB,mapped
OG0002839,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000940515.1,WP_000940515.1,EFER_RS20940,epmB,mapped
OG0002839,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_016262795.1,WP_016262795.1,C1192_RS19260,epmB,mapped
OG0002839,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000940544.1,WP_000940544.1,EAS44_RS22150,epmB,mapped
OG0002839,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523636.1,WP_135523636.1,FEM44_RS13380,epmB,mapped
OG0002839,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000940518.1,WP_000940518.1,AABJ99_RS21480,epmB,mapped
OG0002840,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418571.1,NP_418571.1,b4147,efp,mapped
OG0002840,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000257278.1,WP_000257278.1,EFER_RS20945,efp,mapped
OG0002840,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000257278.1,WP_000257278.1,C1192_RS19255,efp,mapped
OG0002840,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000257278.1,WP_000257278.1,EAS44_RS22145,efp,mapped
OG0002840,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000257278.1,WP_000257278.1,FEM44_RS13385,efp,mapped
OG0002840,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000257278.1,WP_000257278.1,AABJ99_RS21475,efp,mapped
OG0002841,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418574.1,NP_418574.1,b4150,ampC,mapped
OG0002841,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_015953934.1,WP_015953934.1,EFER_RS20970,EFER_RS20970,mapped
OG0002841,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355166.1,WP_038355166.1,C1192_RS19230,C1192_RS19230,mapped
OG0002841,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001350795.1,WP_001350795.1,EAS44_RS22120,ampC,mapped
OG0002841,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523638.1,WP_135523638.1,FEM44_RS13415,FEM44_RS13415,mapped
OG0002841,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021649.1,WP_039021649.1,AABJ99_RS21450,ampC,mapped
OG0002842,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418575.1,NP_418575.1,b4151,frdD,mapped
OG0002842,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000609663.1,WP_000609663.1,EFER_RS20975,frdD,mapped
OG0002842,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000609664.1,WP_000609664.1,C1192_RS19225,frdD,mapped
OG0002842,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000609663.1,WP_000609663.1,EAS44_RS22115,frdD,mapped
OG0002842,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001299198.1,WP_001299198.1,FEM44_RS13420,frdD,mapped
OG0002842,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000609663.1,WP_000609663.1,AABJ99_RS21445,frdD,mapped
OG0002843,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418576.1,NP_418576.1,b4152,frdC,mapped
OG0002843,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000208757.1,WP_000208757.1,EFER_RS20980,frdC,mapped
OG0002843,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000208757.1,WP_000208757.1,C1192_RS19220,frdC,mapped
OG0002843,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000208757.1,WP_000208757.1,EAS44_RS22110,frdC,mapped
OG0002843,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001568431.1,WP_001568431.1,FEM44_RS13425,frdC,mapped
OG0002843,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000208757.1,WP_000208757.1,AABJ99_RS21440,frdC,mapped
OG0002844,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418577.1,NP_418577.1,b4153,frdB,mapped
OG0002844,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000829498.1,WP_000829498.1,EFER_RS20985,frdB,mapped
OG0002844,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000829498.1,WP_000829498.1,C1192_RS19215,frdB,mapped
OG0002844,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000829496.1,WP_000829496.1,EAS44_RS22105,frdB,mapped
OG0002844,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_064525766.1,WP_064525766.1,FEM44_RS13430,frdB,mapped
OG0002844,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000829498.1,WP_000829498.1,AABJ99_RS21435,frdB,mapped
OG0002845,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418578.1,NP_418578.1,b4154,frdA,mapped
OG0002845,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001192973.1,WP_001192973.1,EFER_RS20990,frdA,mapped
OG0002845,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001517616.1,WP_001517616.1,C1192_RS19210,frdA,mapped
OG0002845,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001192980.1,WP_001192980.1,EAS44_RS22100,frdA,mapped
OG0002845,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130205969.1,WP_130205969.1,FEM44_RS13435,frdA,mapped
OG0002845,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001192973.1,WP_001192973.1,AABJ99_RS21430,frdA,mapped
OG0002846,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418579.2,NP_418579.2,b4155,epmA,mapped
OG0002846,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000004800.1,WP_000004800.1,EFER_RS20995,epmA,mapped
OG0002846,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000004769.1,WP_000004769.1,C1192_RS19205,epmA,mapped
OG0002846,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000004771.1,WP_000004771.1,EAS44_RS22095,epmA,mapped
OG0002846,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000004771.1,WP_000004771.1,FEM44_RS13440,epmA,mapped
OG0002846,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000004771.1,WP_000004771.1,AABJ99_RS21425,epmA,mapped
OG0002847,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418580.2,NP_418580.2,b4156,yjeM,mapped
OG0002847,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_015953935.1,WP_015953935.1,EFER_RS21000,yjeM,mapped
OG0002847,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_016262797.1,WP_016262797.1,C1192_RS19200,yjeM,mapped
OG0002847,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001350794.1,WP_001350794.1,EAS44_RS22090,yjeM,mapped
OG0002847,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130258495.1,WP_130258495.1,FEM44_RS13445,yjeM,mapped
OG0002847,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021163.1,WP_039021163.1,AABJ99_RS21420,yjeM,mapped
OG0002848,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418582.1,NP_418582.1,b4158,yjeO,mapped
OG0002848,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001276181.1,WP_001276181.1,EFER_RS21005,EFER_RS21005,mapped
OG0002848,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001272717.1,WP_001272717.1,C1192_RS19190,C1192_RS19190,mapped
OG0002848,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001276173.1,WP_001276173.1,EAS44_RS22080,yjeO,mapped
OG0002848,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130216739.1,WP_130216739.1,FEM44_RS13450,FEM44_RS13450,mapped
OG0002848,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021165.1,WP_039021165.1,AABJ99_RS21410,yjeO,mapped
OG0002849,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418583.1,NP_418583.1,b4159,mscM,mapped
OG0002849,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001236836.1,WP_001236836.1,EFER_RS21010,mscM,mapped
OG0002849,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355154.1,WP_038355154.1,C1192_RS19185,mscM,mapped
OG0002849,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001236830.1,WP_001236830.1,EAS44_RS22075,mscM,mapped
OG0002849,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523639.1,WP_135523639.1,FEM44_RS13455,mscM,mapped
OG0002849,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001236769.1,WP_001236769.1,AABJ99_RS21405,mscM,mapped
OG0002850,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418584.1,NP_418584.1,b4160,psd,mapped
OG0002850,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000934929.1,WP_000934929.1,EFER_RS21015,asd,mapped
OG0002850,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355153.1,WP_038355153.1,C1192_RS19180,asd,mapped
OG0002850,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000934911.1,WP_000934911.1,EAS44_RS22070,asd,mapped
OG0002850,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523640.1,WP_135523640.1,FEM44_RS13460,asd,mapped
OG0002850,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021166.1,WP_039021166.1,AABJ99_RS21400,asd,mapped
OG0002851,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418585.4,NP_418585.4,b4161,rsgA,mapped
OG0002851,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000041956.1,WP_000041956.1,EFER_RS21020,rsgA,mapped
OG0002851,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000041983.1,WP_000041983.1,C1192_RS19175,rsgA,mapped
OG0002851,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000041976.1,WP_000041976.1,EAS44_RS22065,rsgA,mapped
OG0002851,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130205979.1,WP_130205979.1,FEM44_RS13465,rsgA,mapped
OG0002851,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021167.1,WP_039021167.1,AABJ99_RS21395,rsgA,mapped
OG0002852,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418586.4,NP_418586.4,b4162,orn,mapped
OG0002852,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_002431739.1,WP_002431739.1,EFER_RS21025,orn,mapped
OG0002852,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355152.1,WP_038355152.1,C1192_RS19170,orn,mapped
OG0002852,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001295188.1,WP_001295188.1,EAS44_RS22060,orn,mapped
OG0002852,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_064525781.1,WP_064525781.1,FEM44_RS13470,orn,mapped
OG0002852,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001295188.1,WP_001295188.1,AABJ99_RS21390,orn,mapped
OG0002853,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418587.1,NP_418587.1,b4166,queG,mapped
OG0002853,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001294196.1,WP_001294196.1,EFER_RS21050,queG,mapped
OG0002853,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355151.1,WP_038355151.1,C1192_RS19150,queG,mapped
OG0002853,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001294242.1,WP_001294242.1,EAS44_RS22035,queG,mapped
OG0002853,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_130205981.1,WP_130205981.1,FEM44_RS13495,queG,mapped
OG0002853,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021168.1,WP_039021168.1,AABJ99_RS21365,queG,mapped
OG0002854,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418588.1,NP_418588.1,b4167,nnr,mapped
OG0002854,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_015953938.1,WP_015953938.1,EFER_RS21055,nnr,mapped
OG0002854,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_077784560.1,WP_077784560.1,C1192_RS19145,nnr,mapped
OG0002854,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000129526.1,WP_000129526.1,EAS44_RS22030,nnr,mapped
OG0002854,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523641.1,WP_135523641.1,FEM44_RS13500,nnr,mapped
OG0002854,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_077782401.1,WP_077782401.1,AABJ99_RS21360,nnr,mapped
OG0002855,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418589.1,NP_418589.1,b4168,tsaE,mapped
OG0002855,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000981977.1,WP_000981977.1,EFER_RS21060,tsaE,mapped
OG0002855,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000981973.1,WP_000981973.1,C1192_RS19140,tsaE,mapped
OG0002855,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000981971.1,WP_000981971.1,EAS44_RS22025,tsaE,mapped
OG0002855,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_069913368.1,WP_069913368.1,FEM44_RS13505,tsaE,mapped
OG0002855,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000981977.1,WP_000981977.1,AABJ99_RS21355,tsaE,mapped
OG0002856,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418590.1,NP_418590.1,b4169,amiB,mapped
OG0002856,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000990284.1,WP_000990284.1,EFER_RS21065,amiB,mapped
OG0002856,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_016262802.1,WP_016262802.1,C1192_RS19135,amiB,mapped
OG0002856,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000990304.1,WP_000990304.1,EAS44_RS22020,amiB,mapped
OG0002856,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523642.1,WP_135523642.1,FEM44_RS13510,amiB,mapped
OG0002856,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000990284.1,WP_000990284.1,AABJ99_RS21350,amiB,mapped
OG0002857,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418591.1,NP_418591.1,b4170,mutL,mapped
OG0002857,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_015953939.1,WP_015953939.1,EFER_RS21070,mutL,mapped
OG0002857,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355150.1,WP_038355150.1,C1192_RS19130,mutL,mapped
OG0002857,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001298688.1,WP_001298688.1,EAS44_RS22015,mutL,mapped
OG0002857,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523643.1,WP_135523643.1,FEM44_RS13515,mutL,mapped
OG0002857,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_039021169.1,WP_039021169.1,AABJ99_RS21345,mutL,mapped
OG0002858,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418592.1,NP_418592.1,b4171,miaA,mapped
OG0002858,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001280339.1,WP_001280339.1,EFER_RS21075,miaA,mapped
OG0002858,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001280339.1,WP_001280339.1,C1192_RS19125,miaA,mapped
OG0002858,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001280359.1,WP_001280359.1,EAS44_RS22010,miaA,mapped
OG0002858,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001280345.1,WP_001280345.1,FEM44_RS13520,miaA,mapped
OG0002858,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001280339.1,WP_001280339.1,AABJ99_RS21340,miaA,mapped
OG0002859,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418593.1,NP_418593.1,b4172,hfq,mapped
OG0002859,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001051883.1,WP_001051883.1,EFER_RS21080,hfq,mapped
OG0002859,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001051887.1,WP_001051887.1,C1192_RS19120,hfq,mapped
OG0002859,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001051883.1,WP_001051883.1,EAS44_RS22005,hfq,mapped
OG0002859,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001051883.1,WP_001051883.1,FEM44_RS13525,hfq,mapped
OG0002859,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001051883.1,WP_001051883.1,AABJ99_RS21335,hfq,mapped
OG0002860,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418594.1,NP_418594.1,b4173,hflX,mapped
OG0002860,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000460360.1,WP_000460360.1,EFER_RS21085,hflX,mapped
OG0002860,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355149.1,WP_038355149.1,C1192_RS19115,hflX,mapped
OG0002860,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000460357.1,WP_000460357.1,EAS44_RS22000,hflX,mapped
OG0002860,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_105290100.1,WP_105290100.1,FEM44_RS13530,hflX,mapped
OG0002860,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000460360.1,WP_000460360.1,AABJ99_RS21330,hflX,mapped
OG0002861,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418595.1,NP_418595.1,b4174,hflK,mapped
OG0002861,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000312477.1,WP_000312477.1,EFER_RS21090,hflK,mapped
OG0002861,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000312488.1,WP_000312488.1,C1192_RS19110,hflK,mapped
OG0002861,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000312482.1,WP_000312482.1,EAS44_RS21995,hflK,mapped
OG0002861,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_000312488.1,WP_000312488.1,FEM44_RS13535,hflK,mapped
OG0002861,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000312477.1,WP_000312477.1,AABJ99_RS21325,hflK,mapped
OG0002862,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418596.1,NP_418596.1,b4175,hflC,mapped
OG0002862,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001232412.1,WP_001232412.1,EFER_RS21095,hflC,mapped
OG0002862,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001232407.1,WP_001232407.1,C1192_RS19105,hflC,mapped
OG0002862,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001232412.1,WP_001232412.1,EAS44_RS21990,hflC,mapped
OG0002862,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001232411.1,WP_001232411.1,FEM44_RS13540,hflC,mapped
OG0002862,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001232412.1,WP_001232412.1,AABJ99_RS21320,hflC,mapped
OG0002863,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418597.1,NP_418597.1,b4176,yjeT,mapped
OG0002863,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001089295.1,WP_001089295.1,EFER_RS21100,EFER_RS21100,mapped
OG0002863,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001089300.1,WP_001089300.1,C1192_RS19100,C1192_RS19100,mapped
OG0002863,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001089295.1,WP_001089295.1,EAS44_RS21985,yjeT,mapped
OG0002863,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001089300.1,WP_001089300.1,FEM44_RS13545,FEM44_RS13545,mapped
OG0002863,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001089292.1,WP_001089292.1,AABJ99_RS21315,yjeT,mapped
OG0002864,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418598.1,NP_418598.1,b4177,purA,mapped
OG0002864,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000527955.1,WP_000527955.1,EFER_RS21105,purA,mapped
OG0002864,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000527967.1,WP_000527967.1,C1192_RS19095,purA,mapped
OG0002864,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000527955.1,WP_000527955.1,EAS44_RS21980,purA,mapped
OG0002864,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523644.1,WP_135523644.1,FEM44_RS13550,purA,mapped
OG0002864,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000527940.1,WP_000527940.1,AABJ99_RS21310,purA,mapped
OG0002865,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418599.1,NP_418599.1,b4178,nsrR,mapped
OG0002865,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001177637.1,WP_001177637.1,EFER_RS21110,nsrR,mapped
OG0002865,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001177639.1,WP_001177639.1,C1192_RS19090,nsrR,mapped
OG0002865,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001177639.1,WP_001177639.1,EAS44_RS21975,nsrR,mapped
OG0002865,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001177639.1,WP_001177639.1,FEM44_RS13555,nsrR,mapped
OG0002865,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001177637.1,WP_001177637.1,AABJ99_RS21305,nsrR,mapped
OG0002866,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418600.4,NP_418600.4,b4179,rnr,mapped
OG0002866,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000076294.1,WP_000076294.1,EFER_RS21115,rnr,mapped
OG0002866,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_038355148.1,WP_038355148.1,C1192_RS19085,rnr,mapped
OG0002866,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000076340.1,WP_000076340.1,EAS44_RS21970,rnr,mapped
OG0002866,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523645.1,WP_135523645.1,FEM44_RS13560,rnr,mapped
OG0002866,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_000076316.1,WP_000076316.1,AABJ99_RS21300,rnr,mapped
OG0002867,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418601.1,NP_418601.1,b4180,rlmB,mapped
OG0002867,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_001293282.1,WP_001293282.1,EFER_RS21120,rlmB,mapped
OG0002867,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_001293269.1,WP_001293269.1,C1192_RS19080,rlmB,mapped
OG0002867,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_001293282.1,WP_001293282.1,EAS44_RS21965,rlmB,mapped
OG0002867,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_001293282.1,WP_001293282.1,FEM44_RS13565,rlmB,mapped
OG0002867,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_001293282.1,WP_001293282.1,AABJ99_RS21290,rlmB,mapped
OG0002868,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418602.1,NP_418602.1,b4181,yjfI,mapped
OG0002868,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000312474.1,WP_000312474.1,EFER_RS21125,EFER_RS21125,mapped
OG0002868,orthogroup,GCF_002900365.1,GCF_002900365.1__WP_000220117.1,WP_000220117.1,C1192_RS19075,C1192_RS19075,mapped
OG0002868,orthogroup,GCF_003697165.2,GCF_003697165.2__WP_000220134.1,WP_000220134.1,EAS44_RS21960,yjfI,mapped
OG0002868,orthogroup,GCF_005843885.1,GCF_005843885.1__WP_135523646.1,WP_135523646.1,FEM44_RS13570,FEM44_RS13570,mapped
OG0002868,orthogroup,GCF_036503815.1,GCF_036503815.1__WP_338387447.1,WP_338387447.1,AABJ99_RS21285,yjfI,mapped
OG0002869,orthogroup,GCF_000005845.2,GCF_000005845.2__NP_418603.1,NP_418603.1,b4182,yjfJ,mapped
OG0002869,orthogroup,GCF_000026225.1,GCF_000026225.1__WP_000511990.1,WP_000511990.1,EFER_RS21130,EFER_RS21130,mapped
