orthogroup,accession_a,protein_a,gene_a,accession_b,protein_b,gene_b
OG0000305,GCF_003697165.2,GCF_003697165.2__WP_001050125.1,EAS44_RS08645,GCF_000026225.1,GCF_000026225.1__WP_000846257.1,EFER_RS04265
OG0000306,GCF_003697165.2,GCF_003697165.2__WP_000458408.1,EAS44_RS07960,GCF_000026225.1,GCF_000026225.1__WP_000458415.1,EFER_RS03845
OG0000307,GCF_003697165.2,GCF_003697165.2__WP_000919159.1,EAS44_RS07440,GCF_000026225.1,GCF_000026225.1__WP_000609325.1,EFER_RS19120
OG0000307,GCF_003697165.2,GCF_003697165.2__WP_000919159.1,EAS44_RS07440,GCF_000026225.1,GCF_000026225.1__WP_000919150.1,EFER_RS03280
OG0000308,GCF_003697165.2,GCF_003697165.2__WP_000108301.1,EAS44_RS06170,GCF_000026225.1,GCF_000026225.1__WP_000108294.1,EFER_RS01690
OG0000309,GCF_003697165.2,GCF_003697165.2__WP_001001005.1,EAS44_RS22465,GCF_000026225.1,GCF_000026225.1__WP_001062131.1,EFER_RS14495
OG0000309,GCF_003697165.2,GCF_003697165.2__WP_001062128.1,EAS44_RS05190,GCF_000026225.1,GCF_000026225.1__WP_001062131.1,EFER_RS14495
OG0000310,GCF_003697165.2,GCF_003697165.2__WP_000848521.1,EAS44_RS04380,GCF_000026225.1,GCF_000026225.1__WP_000719318.1,EFER_RS14875
OG0000311,GCF_003697165.2,GCF_003697165.2__WP_001314179.1,EAS44_RS03880,GCF_000026225.1,GCF_000026225.1__WP_002431712.1,EFER_RS21810
OG0000312,GCF_003697165.2,GCF_003697165.2__WP_000072191.1,EAS44_RS03780,GCF_000026225.1,GCF_000026225.1__WP_000072187.1,EFER_RS21770
OG0000312,GCF_003697165.2,GCF_003697165.2__WP_000072191.1,EAS44_RS03780,GCF_000026225.1,GCF_000026225.1__WP_000192919.1,EFER_RS01885
OG0000313,GCF_003697165.2,GCF_003697165.2__WP_000764750.1,EAS44_RS03555,GCF_000026225.1,GCF_000026225.1__WP_000764731.1,EFER_RS15890
OG0000314,GCF_003697165.2,GCF_003697165.2__WP_000445401.1,EAS44_RS03500,GCF_000026225.1,GCF_000026225.1__WP_000428406.1,EFER_RS15945
OG0000315,GCF_003697165.2,GCF_003697165.2__WP_000108476.1,EAS44_RS03355,GCF_000026225.1,GCF_000026225.1__WP_000108485.1,EFER_RS16095
OG0000316,GCF_003697165.2,GCF_003697165.2__WP_000224714.1,EAS44_RS03350,GCF_000026225.1,GCF_000026225.1__WP_000224720.1,EFER_RS16100
OG0000316,GCF_003697165.2,GCF_003697165.2__WP_000224714.1,EAS44_RS03350,GCF_000026225.1,GCF_000026225.1__WP_000848329.1,EFER_RS00625
OG0000317,GCF_003697165.2,GCF_003697165.2__WP_001257847.1,EAS44_RS03295,GCF_000026225.1,GCF_000026225.1__WP_000666045.1,EFER_RS21605
OG0000317,GCF_003697165.2,GCF_003697165.2__WP_001257847.1,EAS44_RS03295,GCF_000026225.1,GCF_000026225.1__WP_001257854.1,EFER_RS16180
OG0000318,GCF_003697165.2,GCF_003697165.2__WP_000354622.1,EAS44_RS03210,GCF_000026225.1,GCF_000026225.1__WP_000155842.1,EFER_RS00395
OG0000318,GCF_003697165.2,GCF_003697165.2__WP_000354622.1,EAS44_RS03210,GCF_000026225.1,GCF_000026225.1__WP_000354622.1,EFER_RS16275
OG0000319,GCF_003697165.2,GCF_003697165.2__WP_000838261.1,EAS44_RS02710,GCF_000026225.1,GCF_000026225.1__WP_000838249.1,EFER_RS16675
OG0000320,GCF_003697165.2,GCF_003697165.2__WP_000334080.1,EAS44_RS24915,GCF_000026225.1,GCF_000026225.1__WP_000334088.1,EFER_RS20130
OG0000321,GCF_003697165.2,GCF_003697165.2__WP_000006993.1,EAS44_RS02570,GCF_000026225.1,GCF_000026225.1__WP_000006976.1,EFER_RS16805
OG0000321,GCF_003697165.2,GCF_003697165.2__WP_000656352.1,EAS44_RS10655,GCF_000026225.1,GCF_000026225.1__WP_000006976.1,EFER_RS16805
OG0000322,GCF_003697165.2,GCF_003697165.2__WP_001157751.1,EAS44_RS02440,GCF_000026225.1,GCF_000026225.1__WP_001157751.1,EFER_RS16945
OG0000323,GCF_003697165.2,GCF_003697165.2__WP_000065791.1,EAS44_RS01880,GCF_000026225.1,GCF_000026225.1__WP_000065781.1,EFER_RS17570
OG0000324,GCF_003697165.2,GCF_003697165.2__WP_000670963.1,EAS44_RS00250,GCF_000026225.1,GCF_000026225.1__WP_001277561.1,EFER_RS18050
OG0000324,GCF_003697165.2,GCF_003697165.2__WP_001277561.1,EAS44_RS01300,GCF_000026225.1,GCF_000026225.1__WP_001277561.1,EFER_RS18050
OG0000325,GCF_003697165.2,GCF_003697165.2__WP_000468826.1,EAS44_RS01080,GCF_000026225.1,GCF_000026225.1__WP_000468841.1,EFER_RS19710
OG0000325,GCF_003697165.2,GCF_003697165.2__WP_000468826.1,EAS44_RS01080,GCF_000026225.1,GCF_000026225.1__WP_000599533.1,EFER_RS00185
OG0000326,GCF_003697165.2,GCF_003697165.2__WP_001332272.1,EAS44_RS00950,GCF_000026225.1,GCF_000026225.1__WP_015953893.1,EFER_RS19810
OG0000327,GCF_003697165.2,GCF_003697165.2__WP_000224467.1,EAS44_RS24790,GCF_000026225.1,GCF_000026225.1__WP_000729229.1,EFER_RS17795
OG0000327,GCF_003697165.2,GCF_003697165.2__WP_000224467.1,EAS44_RS24790,GCF_000026225.1,GCF_000026225.1__WP_015953906.1,EFER_RS20255
OG0000328,GCF_003697165.2,GCF_003697165.2__WP_001280776.1,EAS44_RS24665,GCF_000026225.1,GCF_000026225.1__WP_000661404.1,EFER_RS15215
OG0000328,GCF_003697165.2,GCF_003697165.2__WP_001280776.1,EAS44_RS24665,GCF_000026225.1,GCF_000026225.1__WP_001280776.1,EFER_RS18650
OG0000329,GCF_003697165.2,GCF_003697165.2__WP_000130676.1,EAS44_RS24500,GCF_000026225.1,GCF_000026225.1__WP_000130691.1,EFER_RS18475
OG0000329,GCF_003697165.2,GCF_003697165.2__WP_000985260.1,EAS44_RS09860,GCF_000026225.1,GCF_000026225.1__WP_000130691.1,EFER_RS18475
OG0000330,GCF_003697165.2,GCF_003697165.2__WP_001216325.1,EAS44_RS23870,GCF_000026225.1,GCF_000026225.1__WP_000290298.1,EFER_RS02340
OG0000330,GCF_003697165.2,GCF_003697165.2__WP_001216325.1,EAS44_RS23870,GCF_000026225.1,GCF_000026225.1__WP_001216325.1,EFER_RS19255
OG0000331,GCF_003697165.2,GCF_003697165.2__WP_000136788.1,EAS44_RS23835,GCF_000026225.1,GCF_000026225.1__WP_000136798.1,EFER_RS19220
OG0000331,GCF_003697165.2,GCF_003697165.2__WP_000136788.1,EAS44_RS23835,GCF_000026225.1,GCF_000026225.1__WP_000457343.1,EFER_RS12700
OG0000332,GCF_003697165.2,GCF_003697165.2__WP_000197200.1,EAS44_RS23770,GCF_000026225.1,GCF_000026225.1__WP_001016304.1,EFER_RS17705
OG0000332,GCF_003697165.2,GCF_003697165.2__WP_000197200.1,EAS44_RS23770,GCF_000026225.1,GCF_000026225.1__WP_001353720.1,EFER_RS19150
OG0000333,GCF_003697165.2,GCF_003697165.2__WP_000204137.1,EAS44_RS23685,GCF_000026225.1,GCF_000026225.1__WP_000204091.1,EFER_RS19050
OG0000333,GCF_003697165.2,GCF_003697165.2__WP_000204137.1,EAS44_RS23685,GCF_000026225.1,GCF_000026225.1__WP_001275638.1,EFER_RS10040
OG0000334,GCF_003697165.2,GCF_003697165.2__WP_001298411.1,EAS44_RS23660,GCF_000026225.1,GCF_000026225.1__WP_000791753.1,EFER_RS19025
OG0000334,GCF_003697165.2,GCF_003697165.2__WP_001298411.1,EAS44_RS23660,GCF_000026225.1,GCF_000026225.1__WP_001066160.1,EFER_RS14190
OG0000335,GCF_003697165.2,GCF_003697165.2__WP_001230079.1,EAS44_RS23645,GCF_000026225.1,GCF_000026225.1__WP_000279884.1,EFER_RS08225
OG0000335,GCF_003697165.2,GCF_003697165.2__WP_001230079.1,EAS44_RS23645,GCF_000026225.1,GCF_000026225.1__WP_001230108.1,EFER_RS19010
OG0000336,GCF_003697165.2,GCF_003697165.2__WP_001211942.1,EAS44_RS23410,GCF_000026225.1,GCF_000026225.1__WP_001211880.1,EFER_RS18785
OG0000337,GCF_003697165.2,GCF_003697165.2__WP_001207638.1,EAS44_RS23270,GCF_000026225.1,GCF_000026225.1__WP_001201929.1,EFER_RS20385
OG0000337,GCF_003697165.2,GCF_003697165.2__WP_001207638.1,EAS44_RS23270,GCF_000026225.1,GCF_000026225.1__WP_001207638.1,EFER_RS20400
OG0000338,GCF_003697165.2,GCF_003697165.2__WP_000973666.1,EAS44_RS23200,GCF_000026225.1,GCF_000026225.1__WP_000721510.1,EFER_RS19785
OG0000338,GCF_003697165.2,GCF_003697165.2__WP_000973666.1,EAS44_RS23200,GCF_000026225.1,GCF_000026225.1__WP_000989133.1,EFER_RS20590
OG0000339,GCF_003697165.2,GCF_003697165.2__WP_001147328.1,EAS44_RS23105,GCF_000026225.1,GCF_000026225.1__WP_000334979.1,EFER_RS19115
OG0000339,GCF_003697165.2,GCF_003697165.2__WP_001147328.1,EAS44_RS23105,GCF_000026225.1,GCF_000026225.1__WP_001147286.1,EFER_RS20670
OG0000340,GCF_003697165.2,GCF_003697165.2__WP_000288550.1,EAS44_RS22730,GCF_000026225.1,GCF_000026225.1__WP_000288527.1,EFER_RS20790
OG0000340,GCF_003697165.2,GCF_003697165.2__WP_000544717.1,EAS44_RS10560,GCF_000026225.1,GCF_000026225.1__WP_000288527.1,EFER_RS20790
OG0000341,GCF_003697165.2,GCF_003697165.2__WP_000169160.1,EAS44_RS22725,GCF_000026225.1,GCF_000026225.1__WP_000180152.1,EFER_RS20795
OG0000341,GCF_003697165.2,GCF_003697165.2__WP_000203541.1,EAS44_RS10555,GCF_000026225.1,GCF_000026225.1__WP_000180152.1,EFER_RS20795
OG0000342,GCF_003697165.2,GCF_003697165.2__WP_001350805.1,EAS44_RS22700,GCF_000026225.1,GCF_000026225.1__WP_000475522.1,EFER_RS20815
OG0000343,GCF_003697165.2,GCF_003697165.2__WP_000583471.1,EAS44_RS21590,GCF_000026225.1,GCF_000026225.1__WP_000635213.1,EFER_RS21630
OG0000343,GCF_003697165.2,GCF_003697165.2__WP_000583482.1,EAS44_RS17485,GCF_000026225.1,GCF_000026225.1__WP_000635213.1,EFER_RS21630
OG0000344,GCF_003697165.2,GCF_003697165.2__WP_000460843.1,EAS44_RS21190,GCF_000026225.1,GCF_000026225.1__WP_001302220.1,EFER_RS17445
OG0000344,GCF_003697165.2,GCF_003697165.2__WP_000490666.1,EAS44_RS09835,GCF_000026225.1,GCF_000026225.1__WP_001302220.1,EFER_RS17445
OG0000344,GCF_003697165.2,GCF_003697165.2__WP_001306345.1,EAS44_RS01980,GCF_000026225.1,GCF_000026225.1__WP_001302220.1,EFER_RS17445
OG0000346,GCF_003697165.2,GCF_003697165.2__WP_001029740.1,EAS44_RS20935,GCF_000026225.1,GCF_000026225.1__WP_001063202.1,EFER_RS15525
OG0000347,GCF_003697165.2,GCF_003697165.2__WP_000450494.1,EAS44_RS00110,GCF_000026225.1,GCF_000026225.1__WP_001297640.1,EFER_RS15500
OG0000347,GCF_003697165.2,GCF_003697165.2__WP_001299717.1,EAS44_RS20915,GCF_000026225.1,GCF_000026225.1__WP_001297640.1,EFER_RS15500
OG0000348,GCF_003697165.2,GCF_003697165.2__WP_000106030.1,EAS44_RS20885,GCF_000026225.1,GCF_000026225.1__WP_000853933.1,EFER_RS14895
OG0000348,GCF_003697165.2,GCF_003697165.2__WP_000853926.1,EAS44_RS04360,GCF_000026225.1,GCF_000026225.1__WP_000853933.1,EFER_RS14895
OG0000349,GCF_003697165.2,GCF_003697165.2__WP_001132964.1,EAS44_RS20725,GCF_000026225.1,GCF_000026225.1__WP_001132947.1,EFER_RS22370
OG0000350,GCF_003697165.2,GCF_003697165.2__WP_001029698.1,EAS44_RS20720,GCF_000026225.1,GCF_000026225.1__WP_000205526.1,EFER_RS00105
OG0000350,GCF_003697165.2,GCF_003697165.2__WP_001029698.1,EAS44_RS20720,GCF_000026225.1,GCF_000026225.1__WP_001029698.1,EFER_RS22375
OG0000351,GCF_003697165.2,GCF_003697165.2__WP_000237741.1,EAS44_RS22445,GCF_000026225.1,GCF_000026225.1__WP_000340180.1,EFER_RS19650
OG0000351,GCF_003697165.2,GCF_003697165.2__WP_001332064.1,EAS44_RS22440,GCF_000026225.1,GCF_000026225.1__WP_000340180.1,EFER_RS19650
OG0000352,GCF_003697165.2,GCF_003697165.2__WP_071524879.1,EAS44_RS15975,GCF_000026225.1,GCF_000026225.1__WP_071528545.1,EFER_RS23610
OG0000354,GCF_003697165.2,GCF_003697165.2__WP_000228508.1,EAS44_RS03020,GCF_000026225.1,GCF_000026225.1__WP_000228564.1,EFER_RS16430
OG0000355,GCF_003697165.2,GCF_003697165.2__WP_000730251.1,EAS44_RS02240,GCF_000026225.1,GCF_000026225.1__WP_000198988.1,EFER_RS10945
OG0000355,GCF_003697165.2,GCF_003697165.2__WP_000730251.1,EAS44_RS02240,GCF_000026225.1,GCF_000026225.1__WP_000730252.1,EFER_RS17145
OG0000356,GCF_003697165.2,GCF_003697165.2__WP_001225074.1,EAS44_RS01700,GCF_000026225.1,GCF_000026225.1__WP_001225058.1,EFER_RS17645
OG0000357,GCF_003697165.2,GCF_003697165.2__WP_000705012.1,EAS44_RS00855,GCF_000026225.1,GCF_000026225.1__WP_000058772.1,EFER_RS07440
OG0000357,GCF_003697165.2,GCF_003697165.2__WP_000705012.1,EAS44_RS00855,GCF_000026225.1,GCF_000026225.1__WP_000705010.1,EFER_RS19930
OG0000358,GCF_003697165.2,GCF_003697165.2__WP_000735124.1,EAS44_RS10340,GCF_000026225.1,GCF_000026225.1__WP_000866672.1,EFER_RS18620
OG0000358,GCF_003697165.2,GCF_003697165.2__WP_000866674.1,EAS44_RS24640,GCF_000026225.1,GCF_000026225.1__WP_000866672.1,EFER_RS18620
OG0000359,GCF_003697165.2,GCF_003697165.2__WP_000020778.1,EAS44_RS22310,GCF_000026225.1,GCF_000026225.1__WP_000563098.1,EFER_RS22315
OG0000359,GCF_003697165.2,GCF_003697165.2__WP_000563040.1,EAS44_RS20775,GCF_000026225.1,GCF_000026225.1__WP_000563098.1,EFER_RS22315
OG0000360,GCF_003697165.2,GCF_003697165.2__WP_000080371.1,EAS44_RS21825,GCF_000026225.1,GCF_000026225.1__WP_000080354.1,EFER_RS21255
OG0000360,GCF_003697165.2,GCF_003697165.2__WP_000149529.1,EAS44_RS23135,GCF_000026225.1,GCF_000026225.1__WP_000080354.1,EFER_RS21255
OG0000361,GCF_003697165.2,GCF_003697165.2__WP_000459485.1,EAS44_RS14990,GCF_000026225.1,GCF_000026225.1__WP_001161009.1,EFER_RS22220
OG0000361,GCF_003697165.2,GCF_003697165.2__WP_000533402.1,EAS44_RS14120,GCF_000026225.1,GCF_000026225.1__WP_001161009.1,EFER_RS22220
OG0000362,GCF_003697165.2,GCF_003697165.2__WP_001233195.1,EAS44_RS14080,GCF_000026225.1,GCF_000026225.1__WP_001233184.1,EFER_RS22255
OG0000363,GCF_003697165.2,GCF_003697165.2__WP_000479095.1,EAS44_RS14125,GCF_000026225.1,GCF_000026225.1__WP_001300035.1,EFER_RS22215
OG0000363,GCF_003697165.2,GCF_003697165.2__WP_000479129.1,EAS44_RS14995,GCF_000026225.1,GCF_000026225.1__WP_001300035.1,EFER_RS22215
OG0000366,GCF_003697165.2,GCF_003697165.2__WP_000945347.1,EAS44_RS09750,GCF_000026225.1,GCF_000026225.1__WP_001114702.1,EFER_RS11015
OG0000367,GCF_003697165.2,GCF_003697165.2__WP_000153311.1,EAS44_RS19895,GCF_000026225.1,GCF_000026225.1__WP_001169655.1,EFER_RS01045
OG0000368,GCF_003697165.2,GCF_003697165.2__WP_000410785.1,EAS44_RS16485,GCF_000026225.1,GCF_000026225.1__WP_000410783.1,EFER_RS05235
OG0000369,GCF_003697165.2,GCF_003697165.2__WP_000034825.1,EAS44_RS17705,GCF_000026225.1,GCF_000026225.1__WP_000034825.1,EFER_RS12525
OG0000370,GCF_003697165.2,GCF_003697165.2__WP_001062678.1,EAS44_RS11625,GCF_000026225.1,GCF_000026225.1__WP_001062678.1,EFER_RS06335
OG0000371,GCF_003697165.2,GCF_003697165.2__WP_000014594.1,EAS44_RS01540,GCF_000026225.1,GCF_000026225.1__WP_000014594.1,EFER_RS17835
OG0000372,GCF_003697165.2,GCF_003697165.2__WP_000977927.1,EAS44_RS16220,GCF_000026225.1,GCF_000026225.1__WP_000977936.1,EFER_RS05450
OG0000373,GCF_003697165.2,GCF_003697165.2__WP_000749902.1,EAS44_RS19280,GCF_000026225.1,GCF_000026225.1__WP_015953653.1,EFER_RS13800
OG0000374,GCF_003697165.2,GCF_003697165.2__WP_000865556.1,EAS44_RS09220,GCF_000026225.1,GCF_000026225.1__WP_000865536.1,EFER_RS04840
OG0000375,GCF_003697165.2,GCF_003697165.2__WP_000339931.1,EAS44_RS19930,GCF_000026225.1,GCF_000026225.1__WP_000339927.1,EFER_RS01005
OG0000376,GCF_003697165.2,GCF_003697165.2__WP_000039083.1,EAS44_RS02410,GCF_000026225.1,GCF_000026225.1__WP_000039060.1,EFER_RS16975
OG0000377,GCF_003697165.2,GCF_003697165.2__WP_000140576.1,EAS44_RS09085,GCF_000026225.1,GCF_000026225.1__WP_000140539.1,EFER_RS04720
OG0000378,GCF_003697165.2,GCF_003697165.2__WP_001163909.1,EAS44_RS13340,GCF_000026225.1,GCF_000026225.1__WP_001163862.1,EFER_RS07670
OG0000379,GCF_003697165.2,GCF_003697165.2__WP_000772886.1,EAS44_RS06715,GCF_000026225.1,GCF_000026225.1__WP_000772893.1,EFER_RS02250
OG0000380,GCF_003697165.2,GCF_003697165.2__WP_001273136.1,EAS44_RS07780,GCF_000026225.1,GCF_000026225.1__WP_001263048.1,EFER_RS03650
OG0000381,GCF_003697165.2,GCF_003697165.2__WP_000024848.1,EAS44_RS01780,GCF_000026225.1,GCF_000026225.1__WP_000024915.1,EFER_RS15325
OG0000382,GCF_003697165.2,GCF_003697165.2__WP_001132469.1,EAS44_RS18365,GCF_000026225.1,GCF_000026225.1__WP_001132491.1,EFER_RS12880
OG0000383,GCF_003697165.2,GCF_003697165.2__WP_001273256.1,EAS44_RS03115,GCF_000026225.1,GCF_000026225.1__WP_001273299.1,EFER_RS16330
OG0000384,GCF_003697165.2,GCF_003697165.2__WP_001296659.1,EAS44_RS22720,GCF_000026225.1,GCF_000026225.1__WP_000914141.1,EFER_RS20800
OG0000385,GCF_003697165.2,GCF_003697165.2__WP_001148998.1,EAS44_RS01735,GCF_000026225.1,GCF_000026225.1__WP_001149028.1,EFER_RS17600
OG0000386,GCF_003697165.2,GCF_003697165.2__WP_000086194.1,EAS44_RS14555,GCF_000026225.1,GCF_000026225.1__WP_000087117.1,EFER_RS08750
OG0000387,GCF_003697165.2,GCF_003697165.2__WP_000084677.1,EAS44_RS01615,GCF_000026225.1,GCF_000026225.1__WP_000084677.1,EFER_RS17730
OG0000388,GCF_003697165.2,GCF_003697165.2__WP_001236052.1,EAS44_RS16730,GCF_000026225.1,GCF_000026225.1__WP_001175893.1,EFER_RS04980
OG0000389,GCF_003697165.2,GCF_003697165.2__WP_001332203.1,EAS44_RS09425,GCF_000026225.1,GCF_000026225.1__WP_000848195.1,EFER_RS11360
OG0000390,GCF_003697165.2,GCF_003697165.2__WP_000526706.1,EAS44_RS12875,GCF_000026225.1,GCF_000026225.1__WP_000431565.1,EFER_RS07750
OG0000391,GCF_003697165.2,GCF_003697165.2__WP_000208210.1,EAS44_RS21075,GCF_000026225.1,GCF_000026225.1__WP_000208170.1,EFER_RS15265
OG0000392,GCF_003697165.2,GCF_003697165.2__WP_001082226.1,EAS44_RS12210,GCF_000026225.1,GCF_000026225.1__WP_001043858.1,EFER_RS06870
OG0000393,GCF_003697165.2,GCF_003697165.2__WP_001109195.1,EAS44_RS17120,GCF_000026225.1,GCF_000026225.1__WP_001109201.1,EFER_RS11830
OG0000394,GCF_003697165.2,GCF_003697165.2__WP_001170855.1,EAS44_RS21875,GCF_000026225.1,GCF_000026225.1__WP_001170786.1,EFER_RS21210
OG0000395,GCF_003697165.2,GCF_003697165.2__WP_000888700.1,EAS44_RS20315,GCF_000026225.1,GCF_000026225.1__WP_000888703.1,EFER_RS00600
OG0000396,GCF_003697165.2,GCF_003697165.2__WP_000893156.1,EAS44_RS01400,GCF_000026225.1,GCF_000026225.1__WP_000893137.1,EFER_RS17955
OG0000397,GCF_003697165.2,GCF_003697165.2__WP_001304950.1,EAS44_RS01785,GCF_000026225.1,GCF_000026225.1__WP_001034993.1,EFER_RS15320
OG0000398,GCF_003697165.2,GCF_003697165.2__WP_000160349.1,EAS44_RS03120,GCF_000026225.1,GCF_000026225.1__WP_000160393.1,EFER_RS16325
OG0000399,GCF_003697165.2,GCF_003697165.2__WP_001295833.1,EAS44_RS18360,GCF_000026225.1,GCF_000026225.1__WP_015953614.1,EFER_RS12875
OG0000400,GCF_003697165.2,GCF_003697165.2__WP_000118477.1,EAS44_RS22130,GCF_000026225.1,GCF_000026225.1__WP_000118482.1,EFER_RS20960
OG0000401,GCF_003697165.2,GCF_003697165.2__WP_000770953.1,EAS44_RS17970,GCF_000026225.1,GCF_000026225.1__WP_000770953.1,EFER_RS12795
OG0000402,GCF_003697165.2,GCF_003697165.2__WP_000626404.1,EAS44_RS06000,GCF_000026225.1,GCF_000026225.1__WP_000626404.1,EFER_RS01540
OG0000403,GCF_003697165.2,GCF_003697165.2__WP_000741500.1,EAS44_RS01385,GCF_000026225.1,GCF_000026225.1__WP_000741513.1,EFER_RS17965
OG0000404,GCF_003697165.2,GCF_003697165.2__WP_001218820.1,EAS44_RS05060,GCF_000026225.1,GCF_000026225.1__WP_000996991.1,EFER_RS04195
OG0000404,GCF_003697165.2,GCF_003697165.2__WP_001218869.1,EAS44_RS22215,GCF_000026225.1,GCF_000026225.1__WP_000996991.1,EFER_RS04195
OG0000405,GCF_003697165.2,GCF_003697165.2__WP_000081665.1,EAS44_RS03375,GCF_000026225.1,GCF_000026225.1__WP_000081666.1,EFER_RS16070
OG0000406,GCF_003697165.2,GCF_003697165.2__WP_001182743.1,EAS44_RS01770,GCF_000026225.1,GCF_000026225.1__WP_002431345.1,EFER_RS15335
OG0000407,GCF_003697165.2,GCF_003697165.2__WP_001217059.1,EAS44_RS22690,GCF_000026225.1,GCF_000026225.1__WP_001217094.1,EFER_RS20820
OG0000408,GCF_003697165.2,GCF_003697165.2__WP_000066639.1,EAS44_RS12690,GCF_000026225.1,GCF_000026225.1__WP_000066617.1,EFER_RS07210
OG0000409,GCF_003697165.2,GCF_003697165.2__WP_000066699.1,EAS44_RS22665,GCF_000026225.1,GCF_000026225.1__WP_000066715.1,EFER_RS20830
OG0000410,GCF_003697165.2,GCF_003697165.2__WP_001350137.1,EAS44_RS05415,GCF_000026225.1,GCF_000026225.1__WP_024256520.1,EFER_RS14290
OG0000411,GCF_003697165.2,GCF_003697165.2__WP_000153844.1,EAS44_RS01425,GCF_000026225.1,GCF_000026225.1__WP_000279617.1,EFER_RS17930
OG0000412,GCF_003697165.2,GCF_003697165.2__WP_001215653.1,EAS44_RS09720,GCF_000026225.1,GCF_000026225.1__WP_000860766.1,EFER_RS11050
OG0000413,GCF_003697165.2,GCF_003697165.2__WP_000455798.1,EAS44_RS01545,GCF_000026225.1,GCF_000026225.1__WP_000455800.1,EFER_RS17830
OG0000414,GCF_003697165.2,GCF_003697165.2__WP_000821445.1,EAS44_RS01430,GCF_000026225.1,GCF_000026225.1__WP_000721660.1,EFER_RS17925
OG0000415,GCF_003697165.2,GCF_003697165.2__WP_001025178.1,EAS44_RS20085,GCF_000026225.1,GCF_000026225.1__WP_001057870.1,EFER_RS00880
OG0000416,GCF_003697165.2,GCF_003697165.2__WP_001287378.1,EAS44_RS14470,GCF_000026225.1,GCF_000026225.1__WP_001287376.1,EFER_RS08635
OG0000417,GCF_003697165.2,GCF_003697165.2__WP_000013152.1,EAS44_RS04390,GCF_000026225.1,GCF_000026225.1__WP_000013171.1,EFER_RS14865
OG0000418,GCF_003697165.2,GCF_003697165.2__WP_000130187.1,EAS44_RS20600,GCF_000026225.1,GCF_000026225.1__WP_000130195.1,EFER_RS00295
OG0000419,GCF_003697165.2,GCF_003697165.2__WP_001082537.1,EAS44_RS14200,GCF_000026225.1,GCF_000026225.1__WP_023568604.1,EFER_RS24920
OG0000419,GCF_003697165.2,GCF_003697165.2__WP_001082747.1,EAS44_RS25915,GCF_000026225.1,GCF_000026225.1__WP_023568604.1,EFER_RS24920
OG0000420,GCF_003697165.2,GCF_003697165.2__WP_000631389.1,EAS44_RS17605,GCF_000026225.1,GCF_000026225.1__WP_000631384.1,EFER_RS12380
OG0000421,GCF_003697165.2,GCF_003697165.2__WP_000756575.1,EAS44_RS16575,GCF_000026225.1,GCF_000026225.1__WP_000756580.1,EFER_RS05140
OG0000422,GCF_003697165.2,GCF_003697165.2__WP_000095707.1,EAS44_RS08835,GCF_000026225.1,GCF_000026225.1__WP_000095699.1,EFER_RS04475
OG0000423,GCF_003697165.2,GCF_003697165.2__WP_000737619.1,EAS44_RS08770,GCF_000026225.1,GCF_000026225.1__WP_000737632.1,EFER_RS04385
OG0000424,GCF_003697165.2,GCF_003697165.2__WP_000087294.1,EAS44_RS07805,GCF_000026225.1,GCF_000026225.1__WP_000087248.1,EFER_RS03675
OG0000425,GCF_003697165.2,GCF_003697165.2__WP_000490081.1,EAS44_RS08125,GCF_000026225.1,GCF_000026225.1__WP_000490072.1,EFER_RS04005
OG0000426,GCF_003697165.2,GCF_003697165.2__WP_000738733.1,EAS44_RS20615,GCF_000026225.1,GCF_000026225.1__WP_000771325.1,EFER_RS00280
OG0000427,GCF_003697165.2,GCF_003697165.2__WP_000399017.1,EAS44_RS20060,GCF_000026225.1,GCF_000026225.1__WP_000969915.1,EFER_RS00905
OG0000428,GCF_003697165.2,GCF_003697165.2__WP_000786320.1,EAS44_RS17945,GCF_000026225.1,GCF_000026225.1__WP_000786320.1,EFER_RS12770
OG0000429,GCF_003697165.2,GCF_003697165.2__WP_001298588.1,EAS44_RS03310,GCF_000026225.1,GCF_000026225.1__WP_000745040.1,EFER_RS16140
OG0000430,GCF_003697165.2,GCF_003697165.2__WP_000753936.1,EAS44_RS19780,GCF_000026225.1,GCF_000026225.1__WP_000753932.1,EFER_RS01155
OG0000431,GCF_003697165.2,GCF_003697165.2__WP_001044513.1,EAS44_RS23425,GCF_000026225.1,GCF_000026225.1__WP_001044513.1,EFER_RS18800
OG0000432,GCF_003697165.2,GCF_003697165.2__WP_001043542.1,EAS44_RS18475,GCF_000026225.1,GCF_000026225.1__WP_001043542.1,EFER_RS12985
OG0000433,GCF_003697165.2,GCF_003697165.2__WP_000780338.1,EAS44_RS18425,GCF_000026225.1,GCF_000026225.1__WP_000780338.1,EFER_RS12935
OG0000434,GCF_003697165.2,GCF_003697165.2__WP_000717694.1,EAS44_RS07430,GCF_000026225.1,GCF_000026225.1__WP_000717691.1,EFER_RS02755
OG0000435,GCF_003697165.2,GCF_003697165.2__WP_000637953.1,EAS44_RS17830,GCF_000026225.1,GCF_000026225.1__WP_000637953.1,EFER_RS12605
OG0000436,GCF_003697165.2,GCF_003697165.2__WP_000637986.1,EAS44_RS12305,GCF_000026225.1,GCF_000026225.1__WP_000637922.1,EFER_RS06900
OG0000437,GCF_003697165.2,GCF_003697165.2__WP_001299714.1,EAS44_RS20905,GCF_000026225.1,GCF_000026225.1__WP_001314407.1,EFER_RS15490
