baseline_accession,baseline_gene_id,baseline_gene_name,alternative_accession,relationship,baseline_family_gene_count,alternative_family_gene_count,orthogroups,alternative_gene_ids,alternative_gene_names,renamed_one_to_one
GCF_000005845.2,b0890,ftsK,GCF_000026225.1,one_to_one,1,1,OG0001054,EFER_RS05285,EFER_RS05285,True
GCF_000005845.2,b0891,lolA,GCF_000026225.1,one_to_one,1,1,OG0001055,EFER_RS05290,lolA,False
GCF_000005845.2,b0892,rarA,GCF_000026225.1,one_to_one,1,1,OG0001056,EFER_RS05295,rarA,False
GCF_000005845.2,b0893,serS,GCF_000026225.1,one_to_one,1,1,OG0001057,EFER_RS05300,serS,False
GCF_000005845.2,b0894,dmsA,GCF_000026225.1,many_to_one,3,1,OG0000025,EFER_RS20850,EFER_RS20850,False
GCF_000005845.2,b0895,dmsB,GCF_000026225.1,many_to_one,2,1,OG0000060,EFER_RS20855,EFER_RS20855,False
GCF_000005845.2,b0896,dmsC,GCF_000026225.1,many_to_one,2,1,OG0000061,EFER_RS20860,EFER_RS20860,False
GCF_000005845.2,b0897,ycaC,GCF_000026225.1,one_to_one,1,1,OG0001058,EFER_RS05305,ycaC,False
GCF_000005845.2,b0898,ycaD,GCF_000026225.1,one_to_one,1,1,OG0001059,EFER_RS05310,EFER_RS05310,True
GCF_000005845.2,b0899,ycaM,GCF_000026225.1,many_to_one,2,1,OG0000138,EFER_RS05315,EFER_RS05315,False
GCF_000005845.2,b0900,ycaN,GCF_000026225.1,many_to_one,3,1,OG0000011,EFER_RS13465,EFER_RS13465,False
GCF_000005845.2,b0901,ycaK,GCF_000026225.1,no_ortholog,1,0,OG0004401,,,False
GCF_000005845.2,b0902,pflA,GCF_000026225.1,one_to_one,1,1,OG0001060,EFER_RS05320,pflA,False
GCF_000005845.2,b0903,pflB,GCF_000026225.1,many_to_one,2,1,OG0000037,EFER_RS05325,pflB,False
GCF_000005845.2,b0904,focA,GCF_000026225.1,one_to_one,1,1,OG0001061,EFER_RS05330,focA,False
GCF_000005845.2,b0905,ycaO,GCF_000026225.1,one_to_one,1,1,OG0001062,EFER_RS05335,ycaO,False
GCF_000005845.2,b0906,ycaP,GCF_000026225.1,one_to_one,1,1,OG0001063,EFER_RS05340,EFER_RS05340,True
GCF_000005845.2,b0907,serC,GCF_000026225.1,one_to_one,1,1,OG0001064,EFER_RS05345,serC,False
GCF_000005845.2,b0908,aroA,GCF_000026225.1,one_to_one,1,1,OG0001065,EFER_RS05350,aroA,False
GCF_000005845.2,b0909,ycaL,GCF_000026225.1,no_ortholog,1,0,OG0003212,,,False
GCF_000005845.2,b0910,cmk,GCF_000026225.1,one_to_one,1,1,OG0001066,EFER_RS05355,cmk,False
GCF_000005845.2,b0911,rpsA,GCF_000026225.1,one_to_one,1,1,OG0001067,EFER_RS05360,rpsA,False
GCF_000005845.2,b0912,ihfB,GCF_000026225.1,one_to_one,1,1,OG0001068,EFER_RS05365,ihfB,False
GCF_000005845.2,b0913,ycaI,GCF_000026225.1,one_to_one,1,1,OG0001069,EFER_RS05370,EFER_RS05370,True
GCF_000005845.2,b0914,msbA,GCF_000026225.1,one_to_one,1,1,OG0001070,EFER_RS05375,msbA,False
GCF_000005845.2,b0915,lpxK,GCF_000026225.1,one_to_one,1,1,OG0001071,EFER_RS05380,lpxK,False
GCF_000005845.2,b0916,ycaQ,GCF_000026225.1,one_to_one,1,1,OG0001072,EFER_RS05385,EFER_RS05385,True
GCF_000005845.2,b0917,ycaR,GCF_000026225.1,one_to_one,1,1,OG0001073,EFER_RS05390,ycaR,False
GCF_000005845.2,b0918,kdsB,GCF_000026225.1,one_to_one,1,1,OG0001074,EFER_RS05395,kdsB,False
GCF_000005845.2,b0919,ycbJ,GCF_000026225.1,one_to_one,1,1,OG0001075,EFER_RS05400,EFER_RS05400,True
GCF_000005845.2,b0920,elyC,GCF_000026225.1,one_to_one,1,1,OG0001076,EFER_RS05405,elyC,False
GCF_000005845.2,b0921,cmoM,GCF_000026225.1,one_to_one,1,1,OG0001077,EFER_RS05410,cmoM,False
GCF_000005845.2,b0922,mukF,GCF_000026225.1,one_to_one,1,1,OG0001078,EFER_RS05415,mukF,False
GCF_000005845.2,b0923,mukE,GCF_000026225.1,one_to_one,1,1,OG0001079,EFER_RS05420,mukE,False
GCF_000005845.2,b0924,mukB,GCF_000026225.1,one_to_one,1,1,OG0001080,EFER_RS05425,mukB,False
GCF_000005845.2,b0925,ldtD,GCF_000026225.1,one_to_one,1,1,OG0001081,EFER_RS05430,ldtD,False
GCF_000005845.2,b0926,mepK,GCF_000026225.1,one_to_one,1,1,OG0001082,EFER_RS05435,EFER_RS05435,True
GCF_000005845.2,b0927,gloC,GCF_000026225.1,one_to_one,1,1,OG0001083,EFER_RS05440,gloC,False
GCF_000005845.2,b0928,aspC,GCF_000026225.1,one_to_one,1,1,OG0001084,EFER_RS05445,aspC,False
GCF_000005845.2,b0929,ompF,GCF_000026225.1,one_to_one,1,1,OG0000372,EFER_RS05450,ompF,False
GCF_000005845.2,b0930,asnS,GCF_000026225.1,one_to_one,1,1,OG0001085,EFER_RS05455,asnS,False
GCF_000005845.2,b0931,pncB,GCF_000026225.1,one_to_one,1,1,OG0001086,EFER_RS05460,pncB,False
GCF_000005845.2,b0932,pepN,GCF_000026225.1,one_to_one,1,1,OG0001087,EFER_RS05465,pepN,False
GCF_000005845.2,b0933,ssuB,GCF_000026225.1,one_to_one,1,1,OG0001088,EFER_RS05470,ssuB,False
GCF_000005845.2,b0934,ssuC,GCF_000026225.1,one_to_one,1,1,OG0001089,EFER_RS05475,ssuC,False
GCF_000005845.2,b0935,ssuD,GCF_000026225.1,one_to_one,1,1,OG0001090,EFER_RS05480,ssuD,False
GCF_000005845.2,b0936,ssuA,GCF_000026225.1,one_to_one,1,1,OG0001091,EFER_RS05485,ssuA,False
GCF_000005845.2,b0937,ssuE,GCF_000026225.1,one_to_one,1,1,OG0001092,EFER_RS05490,ssuE,False
GCF_000005845.2,b0938,elfA,GCF_000026225.1,many_to_one,2,1,OG0000077,EFER_RS17080,EFER_RS17080,False
GCF_000005845.2,b0939,elfD,GCF_000026225.1,many_to_one,3,1,OG0000017,EFER_RS17090,EFER_RS17090,False
GCF_000005845.2,b0940,elfC,GCF_000026225.1,many_to_one,5,1,OG0000003,EFER_RS17085,EFER_RS17085,False
GCF_000005845.2,b0941,elfG,GCF_000026225.1,many_to_one,3,1,OG0000059,EFER_RS17065,EFER_RS17065,False
GCF_000005845.2,b0942,ycbU,GCF_000026225.1,many_to_one,2,1,OG0000077,EFER_RS17080,EFER_RS17080,False
GCF_000005845.2,b0943,ycbV,GCF_000026225.1,many_to_one,7,1,OG0000000,EFER_RS17075,EFER_RS17075,False
GCF_000005845.2,b0944,ycbF,GCF_000026225.1,one_to_one,1,1,OG0003121,EFER_RS17070,EFER_RS17070,True
GCF_000005845.2,b0945,pyrD,GCF_000026225.1,one_to_one,1,1,OG0001093,EFER_RS05495,pyrD,False
GCF_000005845.2,b0946,zapC,GCF_000026225.1,one_to_one,1,1,OG0001094,EFER_RS05500,zapC,False
GCF_000005845.2,b0947,ycbX,GCF_000026225.1,one_to_one,1,1,OG0001095,EFER_RS05505,ycbX,False
GCF_000005845.2,b0948,rlmL,GCF_000026225.1,one_to_one,1,1,OG0001096,EFER_RS05510,rlmKL,True
GCF_000005845.2,b0949,uup,GCF_000026225.1,one_to_one,1,1,OG0001097,EFER_RS05515,EFER_RS05515,True
GCF_000005845.2,b0950,pqiA,GCF_000026225.1,one_to_one,1,1,OG0001098,EFER_RS05520,pqiA,False
GCF_000005845.2,b0951,pqiB,GCF_000026225.1,one_to_one,1,1,OG0001099,EFER_RS05525,pqiB,False
GCF_000005845.2,b0952,pqiC,GCF_000026225.1,one_to_one,1,1,OG0001100,EFER_RS05530,pqiC,False
GCF_000005845.2,b0953,rmf,GCF_000026225.1,one_to_one,1,1,OG0001101,EFER_RS05535,rmf,False
GCF_000005845.2,b0954,fabA,GCF_000026225.1,one_to_one,1,1,OG0001102,EFER_RS05540,fabA,False
GCF_000005845.2,b0955,ycbZ,GCF_000026225.1,one_to_one,1,1,OG0001103,EFER_RS05545,EFER_RS05545,True
GCF_000005845.2,b0956,matP,GCF_000026225.1,one_to_one,1,1,OG0001104,EFER_RS05550,matP,False
GCF_000005845.2,b0957,ompA,GCF_000026225.1,one_to_one,1,1,OG0001105,EFER_RS05555,ompA,False
GCF_000005845.2,b0958,sulA,GCF_000026225.1,one_to_one,1,1,OG0001106,EFER_RS05560,sulA,False
GCF_000005845.2,b0959,sxy,GCF_000026225.1,one_to_one,1,1,OG0001107,EFER_RS05565,EFER_RS05565,True
GCF_000005845.2,b0960,yccS,GCF_000026225.1,one_to_one,1,1,OG0001108,EFER_RS05570,yccS,False
GCF_000005845.2,b0961,yccF,GCF_000026225.1,one_to_one,1,1,OG0001109,EFER_RS05575,EFER_RS05575,True
GCF_000005845.2,b0962,helD,GCF_000026225.1,one_to_one,1,1,OG0001110,EFER_RS05580,helD,False
GCF_000005845.2,b0963,mgsA,GCF_000026225.1,one_to_one,1,1,OG0001111,EFER_RS05585,mgsA,False
GCF_000005845.2,b0964,csgI,GCF_000026225.1,one_to_one,1,1,OG0001112,EFER_RS05590,EFER_RS05590,True
GCF_000005845.2,b0965,yccU,GCF_000026225.1,one_to_one,1,1,OG0001113,EFER_RS05600,EFER_RS05600,True
GCF_000005845.2,b0966,hspQ,GCF_000026225.1,one_to_one,1,1,OG0001114,EFER_RS05605,hspQ,False
GCF_000005845.2,b0967,rlmI,GCF_000026225.1,one_to_one,1,1,OG0001115,EFER_RS05610,rlmI,False
GCF_000005845.2,b0968,yccX,GCF_000026225.1,one_to_one,1,1,OG0001116,EFER_RS05615,yccX,False
GCF_000005845.2,b0969,tusE,GCF_000026225.1,one_to_one,1,1,OG0001117,EFER_RS05620,tusE,False
GCF_000005845.2,b0970,yccA,GCF_000026225.1,one_to_one,1,1,OG0001118,EFER_RS05625,yccA,False
GCF_000005845.2,b0971,serT,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b0972,hyaA,GCF_000026225.1,one_to_one,1,1,OG0001119,EFER_RS05640,hyaA,False
GCF_000005845.2,b0973,hyaB,GCF_000026225.1,one_to_one,1,1,OG0001120,EFER_RS05645,hyaB,False
GCF_000005845.2,b0974,hyaC,GCF_000026225.1,one_to_one,1,1,OG0001121,EFER_RS05650,hyaC,False
GCF_000005845.2,b0975,hyaD,GCF_000026225.1,one_to_one,1,1,OG0001122,EFER_RS05655,hyaD,False
GCF_000005845.2,b0976,hyaE,GCF_000026225.1,one_to_one,1,1,OG0001123,EFER_RS05660,hyaE,False
GCF_000005845.2,b0977,hyaF,GCF_000026225.1,one_to_one,1,1,OG0001124,EFER_RS05665,EFER_RS05665,True
GCF_000005845.2,b0978,appC,GCF_000026225.1,one_to_one,1,1,OG0000446,EFER_RS06005,appC,False
GCF_000005845.2,b0979,appB,GCF_000026225.1,one_to_one,1,1,OG0000448,EFER_RS06010,appB,False
GCF_000005845.2,b4592,appX,GCF_000026225.1,one_to_one,1,1,OG0002963,EFER_RS22860,cbdX,True
GCF_000005845.2,b0980,appA,GCF_000026225.1,one_to_one,1,1,OG0001125,EFER_RS15340,EFER_RS15340,True
GCF_000005845.2,b0981,etk,GCF_000026225.1,many_to_one,2,1,OG0000094,EFER_RS10790,wzc,False
GCF_000005845.2,b0982,etp,GCF_000026225.1,many_to_one,2,1,OG0000095,EFER_RS10795,wzb,False
GCF_000005845.2,b0983,gfcE,GCF_000026225.1,many_to_one,2,1,OG0000096,EFER_RS10800,wza,False
GCF_000005845.2,b0984,gfcD,GCF_000026225.1,many_to_one,2,1,OG0000139,EFER_RS20550,EFER_RS20550,False
GCF_000005845.2,b0985,gfcC,GCF_000026225.1,no_ortholog,1,0,OG0004402,,,False
GCF_000005845.2,b0986,gfcB,GCF_000026225.1,no_ortholog,1,0,OG0004403,,,False
GCF_000005845.2,b0987,gfcA,GCF_000026225.1,no_ortholog,1,0,OG0004404,,,False
GCF_000005845.2,b4516,insA4,GCF_000026225.1,many_to_one,15,1,OG0000001,EFER_RS00045,EFER_RS00045,False
GCF_000005845.2,b0988,insB4,GCF_000026225.1,many_to_one,15,1,OG0000001,EFER_RS00045,EFER_RS00045,False
GCF_000005845.2,b0989,cspH,GCF_000026225.1,many_to_one,2,1,OG0000248,EFER_RS22110,cspF,False
GCF_000005845.2,b0990,cspG,GCF_000026225.1,many_to_one,2,1,OG0000187,EFER_RS22140,cspI,False
GCF_000005845.2,b4723,ymcF,GCF_000026225.1,many_to_one,2,1,OG0000352,EFER_RS23610,ymcF,False
GCF_000005845.2,b0991,ymcE,GCF_000026225.1,no_ortholog,1,0,OG0003888,,,False
GCF_000005845.2,b4517,gnsA,GCF_000026225.1,many_to_one,2,1,OG0000265,EFER_RS22150,EFER_RS22150,False
GCF_000005845.2,b0992,yccM,GCF_000026225.1,no_ortholog,1,0,OG0003213,,,False
GCF_000005845.2,b0993,torS,GCF_000026225.1,one_to_one,1,1,OG0003584,EFER_RS06020,torS,False
GCF_000005845.2,b0994,torT,GCF_000026225.1,one_to_one,1,1,OG0003214,EFER_RS06025,torT,False
GCF_000005845.2,b0995,torR,GCF_000026225.1,one_to_one,1,1,OG0001126,EFER_RS06030,torR,False
GCF_000005845.2,b0996,torC,GCF_000026225.1,one_to_one,1,1,OG0001127,EFER_RS06035,torC,False
GCF_000005845.2,b0997,torA,GCF_000026225.1,one_to_one,1,1,OG0001128,EFER_RS06040,torA,False
GCF_000005845.2,b0998,torD,GCF_000026225.1,one_to_one,1,1,OG0001129,EFER_RS06045,torD,False
GCF_000005845.2,b0999,cbpM,GCF_000026225.1,one_to_one,1,1,OG0001130,EFER_RS05810,cbpM,False
GCF_000005845.2,b1000,cbpA,GCF_000026225.1,one_to_one,1,1,OG0001131,EFER_RS05815,cbpA,False
GCF_000005845.2,b1001,yccE,GCF_000026225.1,no_ortholog,1,0,OG0004405,,,False
GCF_000005845.2,b1002,agp,GCF_000026225.1,one_to_one,1,1,OG0001132,EFER_RS05840,agp,False
GCF_000005845.2,b1003,yccJ,GCF_000026225.1,one_to_one,1,1,OG0001133,EFER_RS05845,EFER_RS05845,True
GCF_000005845.2,b1004,wrbA,GCF_000026225.1,one_to_one,1,1,OG0000249,EFER_RS05850,wrbA,False
GCF_000005845.2,b4518,ymdF,GCF_000026225.1,many_to_one,2,1,OG0000097,EFER_RS05860,EFER_RS05860,False
GCF_000005845.2,b1006,rutG,GCF_000026225.1,no_ortholog,1,0,OG0003889,,,False
GCF_000005845.2,b1007,rutF,GCF_000026225.1,one_to_many,1,2,OG0001134,EFER_RS04125;EFER_RS15480,EFER_RS04125;EFER_RS15480,False
GCF_000005845.2,b1008,rutE,GCF_000026225.1,no_ortholog,1,0,OG0003890,,,False
GCF_000005845.2,b1009,rutD,GCF_000026225.1,one_to_one,1,1,OG0003215,EFER_RS08220,pcaD,True
GCF_000005845.2,b1010,rutC,GCF_000026225.1,no_ortholog,1,0,OG0003585,,,False
GCF_000005845.2,b1011,rutB,GCF_000026225.1,no_ortholog,1,0,OG0000250,,,False
GCF_000005845.2,b1012,rutA,GCF_000026225.1,no_ortholog,1,0,OG0003586,,,False
GCF_000005845.2,b1013,rutR,GCF_000026225.1,one_to_one,1,1,OG0001135,EFER_RS05865,rutR,False
GCF_000005845.2,b1014,putA,GCF_000026225.1,one_to_one,1,1,OG0001136,EFER_RS09605,putA,False
GCF_000005845.2,b4737,ymdG,GCF_000026225.1,no_ortholog,1,0,OG0005210,,,False
GCF_000005845.2,b1015,putP,GCF_000026225.1,one_to_one,1,1,OG0001137,EFER_RS09595,putP,False
GCF_000005845.2,b4490,efeU,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b1018,efeO,GCF_000026225.1,one_to_one,1,1,OG0001138,EFER_RS09585,efeO,False
GCF_000005845.2,b1019,efeB,GCF_000026225.1,one_to_one,1,1,OG0001139,EFER_RS09580,efeB,False
GCF_000005845.2,b1020,phoH,GCF_000026225.1,one_to_one,1,1,OG0001140,EFER_RS09575,phoH,False
GCF_000005845.2,b1021,pgaD,GCF_000026225.1,one_to_one,1,1,OG0003587,EFER_RS09570,pgaD,False
GCF_000005845.2,b1022,pgaC,GCF_000026225.1,many_to_one,2,1,OG0000130,EFER_RS09565,pgaC,False
GCF_000005845.2,b1023,pgaB,GCF_000026225.1,one_to_many,1,2,OG0003216,EFER_RS09560;EFER_RS09625,EFER_RS09625;pgaB,False
GCF_000005845.2,b1024,pgaA,GCF_000026225.1,one_to_one,1,1,OG0003588,EFER_RS09555,pgaA,False
GCF_000005845.2,b1025,dgcT,GCF_000026225.1,one_to_one,1,1,OG0003589,EFER_RS09550,EFER_RS09550,True
GCF_000005845.2,b1026,insF4,GCF_000026225.1,no_ortholog,1,0,OG0000009,,,False
GCF_000005845.2,b1027,insE4,GCF_000026225.1,no_ortholog,1,0,OG0000009,,,False
GCF_000005845.2,b1028,ymdE,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b1029,ycdU,GCF_000026225.1,no_ortholog,1,0,OG0006133,,,False
GCF_000005845.2,b1032,serX,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b1033,ghrA,GCF_000026225.1,one_to_one,1,1,OG0001141,EFER_RS09515,ghrA,False
GCF_000005845.2,b1034,ycdX,GCF_000026225.1,one_to_one,1,1,OG0001142,EFER_RS09510,EFER_RS09510,True
GCF_000005845.2,b1035,ycdY,GCF_000026225.1,one_to_one,1,1,OG0001143,EFER_RS09505,EFER_RS09505,True
GCF_000005845.2,b1036,ycdZ,GCF_000026225.1,one_to_one,1,1,OG0001144,EFER_RS09500,EFER_RS09500,True
GCF_000005845.2,b1037,csgG,GCF_000026225.1,one_to_one,1,1,OG0001145,EFER_RS09495,csgG,False
GCF_000005845.2,b1038,csgF,GCF_000026225.1,one_to_one,1,1,OG0001146,EFER_RS09490,csgF,False
GCF_000005845.2,b1039,csgE,GCF_000026225.1,one_to_one,1,1,OG0001147,EFER_RS09485,csgE,False
GCF_000005845.2,b1040,csgD,GCF_000026225.1,one_to_one,1,1,OG0001148,EFER_RS09480,csgD,False
GCF_000005845.2,b1041,csgB,GCF_000026225.1,one_to_one,1,1,OG0001149,EFER_RS09475,csgB,False
GCF_000005845.2,b1042,csgA,GCF_000026225.1,one_to_one,1,1,OG0001150,EFER_RS09470,csgA,False
GCF_000005845.2,b1043,csgC,GCF_000026225.1,one_to_one,1,1,OG0001151,EFER_RS09465,csgC,False
GCF_000005845.2,b1044,ymdA,GCF_000026225.1,one_to_one,1,1,OG0000140,EFER_RS09460,EFER_RS09460,True
GCF_000005845.2,b1045,ymdB,GCF_000026225.1,one_to_one,1,1,OG0001152,EFER_RS09455,ymdB,False
GCF_000005845.2,b1046,clsC,GCF_000026225.1,one_to_one,1,1,OG0001153,EFER_RS09450,EFER_RS09450,True
GCF_000005845.2,b1047,opgC,GCF_000026225.1,one_to_one,1,1,OG0001154,EFER_RS09445,mdoC,True
GCF_000005845.2,b1048,opgG,GCF_000026225.1,one_to_one,1,1,OG0001155,EFER_RS09435,mdoG,True
GCF_000005845.2,b1049,opgH,GCF_000026225.1,one_to_one,1,1,OG0001156,EFER_RS09430,mdoH,True
GCF_000005845.2,b1050,yceK,GCF_000026225.1,one_to_one,1,1,OG0003217,EFER_RS09425,EFER_RS09425,True
GCF_000005845.2,b1051,msyB,GCF_000026225.1,one_to_one,1,1,OG0001157,EFER_RS09420,EFER_RS09420,True
GCF_000005845.2,b1053,mdtG,GCF_000026225.1,one_to_one,1,1,OG0003218,EFER_RS09415,mdtG,False
GCF_000005845.2,b1054,lpxL,GCF_000026225.1,one_to_one,1,1,OG0000456,EFER_RS09410,EFER_RS09410,True
GCF_000005845.2,b1055,trhO,GCF_000026225.1,one_to_one,1,1,OG0001158,EFER_RS09405,trhO,False
GCF_000005845.2,b1056,yceI,GCF_000026225.1,one_to_one,1,1,OG0001159,EFER_RS09400,EFER_RS09400,True
GCF_000005845.2,b1057,yceJ,GCF_000026225.1,one_to_one,1,1,OG0001160,EFER_RS09395,EFER_RS09395,True
GCF_000005845.2,b1058,yceO,GCF_000026225.1,no_ortholog,1,0,OG0003219,,,False
GCF_000005845.2,b1059,solA,GCF_000026225.1,one_to_one,1,1,OG0001161,EFER_RS09390,solA,False
GCF_000005845.2,b1060,bssS,GCF_000026225.1,one_to_one,1,1,OG0001162,EFER_RS09385,bssS,False
GCF_000005845.2,b1061,dinI,GCF_000026225.1,one_to_many,1,2,OG0000251,EFER_RS02365;EFER_RS09380,EFER_RS02365;dinI,False
GCF_000005845.2,b1062,pyrC,GCF_000026225.1,one_to_one,1,1,OG0001163,EFER_RS09375,pyrC,False
GCF_000005845.2,b1063,yceB,GCF_000026225.1,one_to_one,1,1,OG0001164,EFER_RS09370,EFER_RS09370,True
GCF_000005845.2,b1064,grxB,GCF_000026225.1,no_ortholog,1,0,OG0003590,,,False
GCF_000005845.2,b1065,mdtH,GCF_000026225.1,one_to_one,1,1,OG0001165,EFER_RS09365,mdtH,False
GCF_000005845.2,b1066,rimJ,GCF_000026225.1,one_to_one,1,1,OG0001166,EFER_RS09360,rimJ,False
GCF_000005845.2,b1067,yceH,GCF_000026225.1,one_to_one,1,1,OG0001167,EFER_RS09355,EFER_RS09355,True
GCF_000005845.2,b1068,yceM,GCF_000026225.1,one_to_one,1,1,OG0001168,EFER_RS09350,EFER_RS09350,True
GCF_000005845.2,b1069,murJ,GCF_000026225.1,one_to_one,1,1,OG0001169,EFER_RS09345,murJ,False
GCF_000005845.2,b1070,flgN,GCF_000026225.1,one_to_one,1,1,OG0001170,EFER_RS09340,flgN,False
GCF_000005845.2,b1071,flgM,GCF_000026225.1,one_to_one,1,1,OG0001171,EFER_RS09335,flgM,False
GCF_000005845.2,b1072,flgA,GCF_000026225.1,one_to_one,1,1,OG0003220,EFER_RS09330,flgA,False
GCF_000005845.2,b1073,flgB,GCF_000026225.1,one_to_one,1,1,OG0001172,EFER_RS09325,flgB,False
GCF_000005845.2,b1074,flgC,GCF_000026225.1,one_to_one,1,1,OG0001173,EFER_RS09320,flgC,False
GCF_000005845.2,b1075,flgD,GCF_000026225.1,one_to_one,1,1,OG0000252,EFER_RS09315,flgD,False
GCF_000005845.2,b1076,flgE,GCF_000026225.1,one_to_one,1,1,OG0000253,EFER_RS09310,flgE,False
GCF_000005845.2,b1077,flgF,GCF_000026225.1,one_to_one,1,1,OG0001174,EFER_RS09305,flgF,False
GCF_000005845.2,b1078,flgG,GCF_000026225.1,one_to_one,1,1,OG0001175,EFER_RS09300,flgG,False
GCF_000005845.2,b1079,flgH,GCF_000026225.1,one_to_one,1,1,OG0001176,EFER_RS09295,flgH,False
GCF_000005845.2,b1080,flgI,GCF_000026225.1,one_to_one,1,1,OG0001177,EFER_RS09290,flgI,False
GCF_000005845.2,b1081,flgJ,GCF_000026225.1,one_to_one,1,1,OG0001178,EFER_RS09285,flgJ,False
GCF_000005845.2,b1082,flgK,GCF_000026225.1,one_to_one,1,1,OG0001179,EFER_RS09280,flgK,False
GCF_000005845.2,b1083,flgL,GCF_000026225.1,one_to_one,1,1,OG0001180,EFER_RS09275,flgL,False
GCF_000005845.2,b4826,flgO,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b1084,rne,GCF_000026225.1,one_to_one,1,1,OG0001181,EFER_RS09270,rne,False
GCF_000005845.2,b1085,yceQ,GCF_000026225.1,no_ortholog,1,0,OG0005933,,,False
GCF_000005845.2,b1086,rluC,GCF_000026225.1,one_to_one,1,1,OG0001182,EFER_RS09260,rluC,False
GCF_000005845.2,b1087,yceF,GCF_000026225.1,one_to_one,1,1,OG0001183,EFER_RS09255,EFER_RS09255,True
GCF_000005845.2,b4418,sraB,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b1088,yceD,GCF_000026225.1,one_to_one,1,1,OG0001184,EFER_RS09250,yceD,False
GCF_000005845.2,b1089,rpmF,GCF_000026225.1,one_to_one,1,1,OG0001185,EFER_RS09245,rpmF,False
GCF_000005845.2,b1090,plsX,GCF_000026225.1,one_to_one,1,1,OG0003856,EFER_RS15195,grdD,True
GCF_000005845.2,b1091,fabH,GCF_000026225.1,one_to_one,1,1,OG0001186,EFER_RS09235,fabH,False
GCF_000005845.2,b1092,fabD,GCF_000026225.1,one_to_one,1,1,OG0001187,EFER_RS09230,fabD,False
GCF_000005845.2,b1093,fabG,GCF_000026225.1,one_to_many,1,6,OG0000032,EFER_RS04115;EFER_RS07505;EFER_RS09225;EFER_RS10950;EFER_RS12725;EFER_RS12730,EFER_RS04115;EFER_RS10950;EFER_RS12725;EFER_RS12730;benD;fabG,False
GCF_000005845.2,b1094,acpP,GCF_000026225.1,one_to_one,1,1,OG0000254,EFER_RS09220,acpP,False
GCF_000005845.2,b1095,fabF,GCF_000026225.1,one_to_one,1,1,OG0001188,EFER_RS09215,fabF,False
GCF_000005845.2,b1096,pabC,GCF_000026225.1,one_to_one,1,1,OG0001189,EFER_RS09210,pabC,False
GCF_000005845.2,b1097,mltG,GCF_000026225.1,one_to_one,1,1,OG0001190,EFER_RS09205,yceG,True
GCF_000005845.2,b1098,tmk,GCF_000026225.1,one_to_one,1,1,OG0001191,EFER_RS09200,tmk,False
GCF_000005845.2,b1099,holB,GCF_000026225.1,one_to_one,1,1,OG0001192,EFER_RS09195,holB,False
GCF_000005845.2,b1100,ycfH,GCF_000026225.1,one_to_one,1,1,OG0001193,EFER_RS09190,EFER_RS09190,True
GCF_000005845.2,b1101,ptsG,GCF_000026225.1,one_to_one,1,1,OG0000141,EFER_RS09185,ptsG,False
GCF_000005845.2,b1102,fhuE,GCF_000026225.1,no_ortholog,1,0,OG0003891,,,False
GCF_000005845.2,b1103,hinT,GCF_000026225.1,one_to_one,1,1,OG0001194,EFER_RS09180,hinT,False
GCF_000005845.2,b1104,ycfL,GCF_000026225.1,one_to_one,1,1,OG0001195,EFER_RS09175,EFER_RS09175,True
GCF_000005845.2,b1105,lpoB,GCF_000026225.1,one_to_one,1,1,OG0001196,EFER_RS09170,lpoB,False
GCF_000005845.2,b1106,thiK,GCF_000026225.1,one_to_one,1,1,OG0001197,EFER_RS09165,thiK,False
GCF_000005845.2,b1107,nagZ,GCF_000026225.1,one_to_one,1,1,OG0001198,EFER_RS09160,nagZ,False
GCF_000005845.2,b1108,ycfP,GCF_000026225.1,one_to_one,1,1,OG0001199,EFER_RS09155,ycfP,False
GCF_000005845.2,b1109,ndh,GCF_000026225.1,one_to_one,1,1,OG0001200,EFER_RS09150,ndh,False
GCF_000005845.2,b1110,ycfJ,GCF_000026225.1,one_to_one,1,1,OG0001201,EFER_RS09145,EFER_RS09145,True
GCF_000005845.2,b1111,comR,GCF_000026225.1,no_ortholog,1,0,OG0003221,,,False
GCF_000005845.2,b1112,bhsA,GCF_000026225.1,no_ortholog,1,0,OG0001202,,,False
GCF_000005845.2,b4832,bhsB,GCF_000026225.1,no_protein,1,0,,,,False
GCF_000005845.2,b1113,ldtC,GCF_000026225.1,one_to_one,1,1,OG0001203,EFER_RS06460,ldtC,False
GCF_000005845.2,b1114,mfd,GCF_000026225.1,one_to_one,1,1,OG0001204,EFER_RS06465,mfd,False
GCF_000005845.2,b1115,ycfT,GCF_000026225.1,one_to_one,1,1,OG0001205,EFER_RS06470,EFER_RS06470,True
GCF_000005845.2,b1116,lolC,GCF_000026225.1,one_to_one,1,1,OG0001206,EFER_RS06475,lolC,False
GCF_000005845.2,b1117,lolD,GCF_000026225.1,one_to_one,1,1,OG0001207,EFER_RS06480,lolD,False
